name,position,season,games_played,total_tackles,sacks,safties,passes_defended,interceptions,ints_for_tds,int_yards,longest_int_return
"Dawson, Phil",K,2013,16,0,0,0,0,0,0,0,0
"Dawson, Phil",K,2012,16,0,0,0,0,0,0,0,0
"Dawson, Phil",K,2011,16,1,0,0,0,0,0,0,0
"Dawson, Phil",K,2010,16,1,0,0,0,0,0,0,0
"Dawson, Phil",K,2009,11,0,0,0,0,0,0,0,0
"Dawson, Phil",K,2008,16,0,0,0,0,0,0,0,0
"Dawson, Phil",K,2007,16,0,0,0,0,0,0,0,0
"Dawson, Phil",K,2006,16,2,0,0,0,0,0,0,0
"Dawson, Phil",K,2005,16,3,0,0,0,0,0,0,0
"Dawson, Phil",K,2004,16,1,0,0,0,0,0,0,0
"Dawson, Phil",K,2003,13,3,0,0,0,0,0,0,0
"Dawson, Phil",K,2002,16,1,0,0,0,0,0,0,0
"Dawson, Phil",K,2001,16,1,0,0,0,0,0,0,0
"Dawson, Phil",K,2000,16,0,0,0,0,0,0,0,0
"Dawson, Phil",K,1999,15,0,0,0,0,0,0,0,0
"Bell, Le'Veon",RB,2016,12,1,0,0,0,0,0,0,0
"Bell, Le'Veon",RB,2015,6,1,0,0,0,0,0,0,0
"Bell, Le'Veon",RB,2014,16,3,0,0,0,0,0,0,0
"Bell, Le'Veon",RB,2013,13,0,0,0,0,0,0,0,0
"Jenkins, Jarvis",DT,2016,7,5,0,0,0,0,0,0,0
"Jenkins, Jarvis",DT,2016,9,9,0,0,0,0,0,0,0
"Jenkins, Jarvis",DT,2015,15,32,4,0,1,0,0,0,0
"Jenkins, Jarvis",DT,2014,16,28,0,0,0,0,0,0,0
"Jenkins, Jarvis",DT,2013,12,22,2,0,0,0,0,0,0
"Jenkins, Jarvis",DT,2012,16,25,0,0,0,0,0,0,0
"Koyack, Ben",TE,2016,14,2,0,0,0,0,0,0,0
"Byrd, Jairus",FS,2016,16,82,0,0,3,2,0,35,24
"Byrd, Jairus",FS,2015,13,53,1,0,3,1,0,24,24
"Byrd, Jairus",FS,2014,4,22,0,0,2,0,0,0,0
"Byrd, Jairus",FS,2013,11,48,1,0,6,4,0,85,57
"Byrd, Jairus",FS,2012,16,76,0,0,6,5,0,81,45
"Byrd, Jairus",FS,2011,16,98,1,0,8,3,1,88,37T
"Byrd, Jairus",FS,2010,16,89,1,0,2,1,1,37,37T
"Byrd, Jairus",FS,2009,14,45,0,0,11,9,0,118,37
"Allen, Javorius",RB,2016,8,0,0,0,0,0,0,0,0
"Allen, Javorius",RB,2015,16,2,0,0,0,0,0,0,0
"Cyprien, Johnathan",SS,2016,16,127,1,0,4,0,0,0,0
"Cyprien, Johnathan",SS,2015,14,108,0,0,2,1,0,48,48
"Cyprien, Johnathan",SS,2014,15,114,0,0,3,0,0,0,0
"Cyprien, Johnathan",SS,2013,15,104,1,0,6,1,0,27,27
"Bates, Daren",LB,2016,16,12,0,0,0,0,0,0,0
"Bates, Daren",LB,2015,15,10,0,0,1,0,0,0,0
"Bates, Daren",LB,2014,14,10,0,0,0,0,0,0,0
"Bates, Daren",LB,2013,15,5,0,0,0,0,0,0,0
"Cooks, Brandin",WR,2016,16,0,0,0,0,0,0,0,0
"Cooks, Brandin",WR,2015,16,2,0,0,0,0,0,0,0
"Cooks, Brandin",WR,2014,10,2,0,0,0,0,0,0,0
"Daniels, Mike",DE,2016,16,33,4,0,1,0,0,0,0
"Daniels, Mike",DE,2015,16,49,4,0,2,1,0,6,6
"Daniels, Mike",DE,2014,16,41,5.5,0,0,0,0,0,0
"Daniels, Mike",DE,2013,16,23,6.5,0,0,0,0,0,0
"Daniels, Mike",DE,2012,14,12,2,0,1,0,0,0,0
"Palepoi, Tenny",DE,2016,13,13,0,0,0,0,0,0,0
"Palepoi, Tenny",DE,2014,16,16,0,0,0,0,0,0,0
"Hargreaves, Vernon",CB,2016,16,76,0,0,9,1,0,0,0
"Bryant, Dez",WR,2016,13,1,0,0,0,0,0,0,0
"Bryant, Dez",WR,2015,9,0,0,0,0,0,0,0,0
"Bryant, Dez",WR,2014,16,1,0,0,0,0,0,0,0
"Bryant, Dez",WR,2013,16,2,0,0,1,0,0,0,0
"Bryant, Dez",WR,2012,16,1,0,0,0,0,0,0,0
"Bryant, Dez",WR,2011,15,2,0,0,0,0,0,0,0
"Bryant, Dez",WR,2010,12,1,0,0,0,0,0,0,0
"Darr, Matt",P,2016,16,2,0,0,0,0,0,0,0
"Darr, Matt",P,2015,16,1,0,0,0,0,0,0,0
"Allen, Antonio",DB,2016,12,5,0,0,0,0,0,0,0
"Allen, Antonio",DB,2014,15,41,0.5,0,6,0,0,0,0
"Allen, Antonio",DB,2013,16,63,1,0,7,1,1,23,23T
"Allen, Antonio",DB,2012,7,6,1,0,0,0,0,0,0
"Ertz, Zach",TE,2016,14,1,0,0,0,0,0,0,0
"Ertz, Zach",TE,2015,15,3,0,0,0,0,0,0,0
"Ertz, Zach",TE,2014,16,3,0,0,0,0,0,0,0
"Ertz, Zach",TE,2013,16,0,0,0,0,0,0,0,0
"Henry, Hunter",TE,2016,15,1,0,0,0,0,0,0,0
"Spence, Akeem",DT,2016,16,19,0.5,0,0,0,0,0,0
"Spence, Akeem",DT,2015,8,11,1,0,0,0,0,0,0
"Spence, Akeem",DT,2014,16,37,3,0,0,0,0,0,0
"Spence, Akeem",DT,2013,16,29,1,0,0,0,0,0,0
"Williams, Damien",RB,2016,15,3,0,0,0,0,0,0,0
"Williams, Damien",RB,2015,16,4,0,0,0,0,0,0,0
"Williams, Damien",RB,2014,16,4,0,0,0,0,0,0,0
"Gaines, E.J.",CB,2016,11,56,0,0,7,0,0,0,0
"Gaines, E.J.",CB,2014,15,70,0,0,14,2,0,0,0
"Church, Barry",SS,2016,12,85,0,0,4,2,0,14,14
"Church, Barry",SS,2015,15,117,0,0,0,0,0,0,0
"Church, Barry",SS,2014,16,97,0,0,6,2,0,49,45
"Church, Barry",SS,2013,16,135,0,0,6,1,0,0,0
"Church, Barry",SS,2012,3,6,0,0,0,0,0,0,0
"Church, Barry",SS,2011,13,28,0,0,0,0,0,0,0
"Church, Barry",SS,2010,15,20,0,0,0,0,0,0,0
"Jones, Reshad",FS,2016,6,51,0.5,0,4,1,0,17,17
"Jones, Reshad",FS,2015,16,135,2,0,10,5,2,104,42
"Jones, Reshad",FS,2014,12,80,1,0,7,3,0,62,50
"Jones, Reshad",FS,2013,16,107,1.5,0,4,1,1,25,25T
"Jones, Reshad",FS,2012,16,94,1,0,9,4,0,28,15
"Jones, Reshad",FS,2011,15,67,2,0,4,1,0,1,1
"Jones, Reshad",FS,2010,13,21,1,0,2,1,0,0,0
"Grissom, Geneo",OLB,2016,11,5,0,0,0,0,0,0,0
"Grissom, Geneo",OLB,2015,14,6,1,0,0,0,0,0,0
"Jones, Chris",DE,2016,16,28,2,0,4,0,0,0,0
"Upshaw, Courtney",DE,2016,13,24,1,0,1,0,0,0,0
"Upshaw, Courtney",DE,2015,16,51,2,0,2,0,0,0,0
"Upshaw, Courtney",DE,2014,16,42,0,0,1,0,0,0,0
"Upshaw, Courtney",DE,2013,16,30,1.5,0,2,0,0,0,0
"Upshaw, Courtney",DE,2012,16,60,1.5,0,2,0,0,0,0
"Williams, Teddy",DB,2016,3,6,0,0,2,1,0,19,19
"Williams, Teddy",DB,2015,16,13,0,0,1,0,0,0,0
"Williams, Teddy",DB,2014,2,0,0,0,0,0,0,0,0
"Williams, Teddy",DB,2014,5,2,0,0,0,0,0,0,0
"Williams, Teddy",DB,2013,3,1,0,0,0,0,0,0,0
"Williams, Teddy",DB,2012,7,0,0,0,0,0,0,0,0
"Williams, Teddy",DB,2010,0,0,0,0,0,0,0,0,0
"McLendon, Steve",DT,2016,11,28,3.5,0,0,0,0,0,0
"McLendon, Steve",DT,2015,16,14,1,0,1,0,0,0,0
"McLendon, Steve",DT,2014,12,21,1,0,0,0,0,0,0
"McLendon, Steve",DT,2013,14,33,0,0,0,0,0,0,0
"McLendon, Steve",DT,2012,16,7,2,0,0,0,0,0,0
"McLendon, Steve",DT,2011,14,13,1,0,0,0,0,0,0
"McLendon, Steve",DT,2010,7,2,0,0,0,0,0,0,0
"Niklas, Troy",TE,2016,3,1,0,0,0,0,0,0,0
"Niklas, Troy",TE,2015,16,4,0,0,0,0,0,0,0
"Niklas, Troy",TE,2014,7,2,0,0,0,0,0,0,0
"Peterson, Adrian",RB,2016,3,1,0,0,0,0,0,0,0
"Peterson, Adrian",RB,2015,16,0,0,0,0,0,0,0,0
"Peterson, Adrian",RB,2014,1,0,0,0,0,0,0,0,0
"Peterson, Adrian",RB,2013,14,2,0,0,0,0,0,0,0
"Peterson, Adrian",RB,2012,16,2,0,0,0,0,0,0,0
"Peterson, Adrian",RB,2011,12,1,0,0,0,0,0,0,0
"Peterson, Adrian",RB,2010,15,3,0,0,0,0,0,0,0
"Peterson, Adrian",RB,2009,16,0,0,0,0,0,0,0,0
"Peterson, Adrian",RB,2008,16,4,0,0,0,0,0,0,0
"Peterson, Adrian",RB,2007,14,5,0,0,0,0,0,0,0
"Armstrong, Ray-Ray",OLB,2016,2,8,0,0,2,1,0,5,5
"Armstrong, Ray-Ray",OLB,2015,5,3,0,0,0,0,0,0,0
"Armstrong, Ray-Ray",OLB,2015,10,21,1,0,0,0,0,0,0
"Armstrong, Ray-Ray",OLB,2014,11,18,0,0,1,0,0,0,0
"Armstrong, Ray-Ray",OLB,2014,4,2,0,0,0,0,0,0,0
"Armstrong, Ray-Ray",OLB,2013,16,13,0,0,0,0,0,0,0
"Johnson, Derrick",ILB,2016,13,90,1,0,3,1,1,55,55T
"Johnson, Derrick",ILB,2015,16,116,4,0,8,2,0,23,18
"Johnson, Derrick",ILB,2014,1,4,0,0,0,0,0,0,0
"Johnson, Derrick",ILB,2013,15,107,4.5,0,6,2,0,44,41
"Johnson, Derrick",ILB,2012,16,125,2,0,4,0,0,0,0
"Johnson, Derrick",ILB,2011,16,131,2,0,9,2,0,18,17
"Johnson, Derrick",ILB,2010,16,121,1,0,16,1,1,15,15T
"Johnson, Derrick",ILB,2009,15,37,1,0,5,3,2,175,70
"Johnson, Derrick",ILB,2008,14,85,1.5,0,6,1,0,7,7
"Johnson, Derrick",ILB,2007,16,94,4,0,6,2,0,18,12
"Johnson, Derrick",ILB,2006,13,75,4.5,0,3,0,0,0,0
"Johnson, Derrick",ILB,2005,16,95,2,0,5,0,0,0,0
"Parry, David",NT,2016,16,47,3,0,0,0,0,0,0
"Parry, David",NT,2015,16,31,1,0,0,0,0,0,0
"Keyes, Josh",LB,2016,1,0,0,0,0,0,0,0,0
"Keyes, Josh",LB,2016,4,3,0,0,0,0,0,0,0
"Keyes, Josh",LB,2015,7,7,0,0,0,0,0,0,0
"Abdul-Quddus, Isa",SS,2016,15,78,1,0,5,2,0,16,9
"Abdul-Quddus, Isa",SS,2015,16,57,1,0,6,0,0,0,0
"Abdul-Quddus, Isa",SS,2014,16,32,0,0,2,0,0,0,0
"Abdul-Quddus, Isa",SS,2013,11,13,0,0,1,0,0,0,0
"Abdul-Quddus, Isa",SS,2012,15,45,0,0,7,2,0,12,12
"Abdul-Quddus, Isa",SS,2011,16,16,0,0,1,0,0,0,0
"Chekwa, Chimdi",DB,2016,3,3,0,0,0,0,0,0,0
"Chekwa, Chimdi",DB,2014,10,16,0,0,2,0,0,0,0
"Chekwa, Chimdi",DB,2013,15,23,0,0,0,0,0,0,0
"Chekwa, Chimdi",DB,2012,3,4,0,0,0,0,0,0,0
"Chekwa, Chimdi",DB,2011,4,8,0,0,2,0,0,0,0
"Young, Willie",OLB,2016,16,38,7.5,0,2,0,0,0,0
"Young, Willie",OLB,2015,15,30,6.5,0,2,1,0,39,39
"Young, Willie",OLB,2014,15,39,10,0,2,0,0,0,0
"Young, Willie",OLB,2013,16,47,3,0,5,0,0,0,0
"Young, Willie",OLB,2012,16,11,0,0,1,0,0,0,0
"Young, Willie",OLB,2011,14,14,3,0,1,0,0,0,0
"Young, Willie",OLB,2010,2,0,0,0,0,0,0,0,0
"Okine, Earl",DE,2015,5,5,0,0,0,0,0,0,0
"Spikes, Brandon",LB,2016,11,9,0,0,0,0,0,0,0
"Spikes, Brandon",LB,2014,16,54,1,0,3,0,0,0,0
"Spikes, Brandon",LB,2013,16,86,0,0,2,1,0,3,3
"Spikes, Brandon",LB,2012,15,92,1,0,6,0,0,0,0
"Spikes, Brandon",LB,2011,8,47,0,0,1,0,0,0,0
"Spikes, Brandon",LB,2010,12,61,0,0,3,1,0,5,5
"Braunecker, Ben",TE,2016,13,4,0,0,0,0,0,0,0
"Fackrell, Kyler",OLB,2016,13,18,2,0,1,0,0,0,0
"Prosch, Jay",FB,2016,15,4,0,0,0,0,0,0,0
"Prosch, Jay",FB,2015,16,9,0,0,0,0,0,0,0
"Prosch, Jay",FB,2014,16,3,0,0,0,0,0,0,0
"Collins, Jamie",OLB,2016,8,69,2,0,0,0,0,0,0
"Collins, Jamie",OLB,2016,7,43,1,0,3,2,0,31,18
"Collins, Jamie",OLB,2015,12,89,5.5,0,6,1,0,51,51
"Collins, Jamie",OLB,2014,15,116,4,0,3,2,0,0,0
"Collins, Jamie",OLB,2013,16,43,0,0,4,0,0,0,0
"Evans, Josh",DB,2016,2,1,0,0,0,0,0,0,0
"Evans, Josh",DB,2015,16,53,0,0,2,0,0,0,0
"Evans, Josh",DB,2014,16,90,0,0,2,0,0,0,0
"Evans, Josh",DB,2013,15,58,0,0,1,0,0,0,0
"Hyde, Carlos",RB,2016,13,1,0,0,0,0,0,0,0
"Hyde, Carlos",RB,2015,7,0,0,0,0,0,0,0,0
"Hyde, Carlos",RB,2014,14,0,0,0,0,0,0,0,0
"Smith, Jacquies",DE,2016,1,0,0,0,0,0,0,0,0
"Smith, Jacquies",DE,2015,12,22,7,0,1,0,0,0,0
"Smith, Jacquies",DE,2014,15,17,6.5,0,2,0,0,0,0
"Smith, Jacquies",DE,2014,0,0,0,0,0,0,0,0,0
"Weddle, Eric",SS,2016,16,89,1,0,13,4,0,92,53
"Weddle, Eric",SS,2015,13,78,0.5,0,6,0,0,0,0
"Weddle, Eric",SS,2014,16,114,0,0,8,1,0,17,17
"Weddle, Eric",SS,2013,16,115,1,0,9,2,0,21,21
"Weddle, Eric",SS,2012,16,97,1,0,9,3,1,52,23T
"Weddle, Eric",SS,2011,16,88,0,0,11,7,0,89,26
"Weddle, Eric",SS,2010,16,96,0.5,0,10,2,1,64,41T
"Weddle, Eric",SS,2009,13,82,1.5,0,7,2,1,44,31T
"Weddle, Eric",SS,2008,16,127,1,0,5,1,0,3,3
"Weddle, Eric",SS,2007,15,53,1,0,6,1,0,0,0
"Barnes, T.J.",DT,2016,5,1,0,0,0,0,0,0,0
"Barnes, T.J.",DT,2015,4,1,0,0,0,0,0,0,0
"Barnes, T.J.",DT,2015,6,3,0,0,1,0,0,0,0
"Barnes, T.J.",DT,2014,6,4,0,0,0,0,0,0,0
"Fairley, Nick",DT,2016,16,43,6.5,0,0,0,0,0,0
"Fairley, Nick",DT,2015,15,29,0.5,0,1,0,0,0,0
"Fairley, Nick",DT,2014,8,14,1,0,0,0,0,0,0
"Fairley, Nick",DT,2013,15,35,6,1,1,0,0,0,0
"Fairley, Nick",DT,2012,13,34,5.5,0,1,0,0,0,0
"Fairley, Nick",DT,2011,10,15,1,0,0,0,0,0,0
"Jenkins, Janoris",CB,2016,15,49,1,0,18,3,0,26,23
"Jenkins, Janoris",CB,2015,15,64,0,0,16,3,0,0,0
"Jenkins, Janoris",CB,2014,14,59,0,0,5,2,2,124,99T
"Jenkins, Janoris",CB,2013,16,61,1,0,14,1,0,5,5
"Jenkins, Janoris",CB,2012,15,73,0,0,14,4,3,150,41T
"Flowers, Brandon",CB,2016,6,28,0,0,5,1,1,33,33T
"Flowers, Brandon",CB,2015,11,33,1,0,4,0,0,0,0
"Flowers, Brandon",CB,2014,14,52,0,0,10,3,0,44,27
"Flowers, Brandon",CB,2013,13,68,1,0,8,1,0,32,32
"Flowers, Brandon",CB,2012,15,48,1,0,13,3,0,28,29
"Flowers, Brandon",CB,2011,16,59,0,0,20,4,1,95,58T
"Flowers, Brandon",CB,2010,15,65,0,0,14,2,1,33,33T
"Flowers, Brandon",CB,2009,15,65,0,0,23,5,0,38,33
"Flowers, Brandon",CB,2008,14,69,0,0,13,2,1,118,91T
"Stanford, Julian",ILB,2016,9,22,0,0,0,0,0,0,0
"Stanford, Julian",ILB,2014,14,2,0,0,0,0,0,0,0
"Stanford, Julian",ILB,2013,4,3,0,0,0,0,0,0,0
"Stanford, Julian",ILB,2012,16,23,0,0,0,0,0,0,0
"Moore, Chris",WR,2016,15,5,0,0,0,0,0,0,0
"Davis, Cody",FS,2016,15,14,0,0,3,1,0,29,29
"Davis, Cody",FS,2015,16,10,0,0,0,0,0,0,0
"Davis, Cody",FS,2014,15,8,0,0,0,0,0,0,0
"Davis, Cody",FS,2013,12,5,0,0,0,0,0,0,0
"Bosa, Joey",DE,2016,12,41,10.5,0,0,0,0,0,0
"Colquitt, Dustin",P,2016,16,0,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2015,16,0,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2014,16,1,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2013,16,1,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2012,16,0,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2011,16,1,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2010,16,1,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2009,16,1,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2008,14,0,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2007,16,0,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2006,16,1,0,0,0,0,0,0,0
"Colquitt, Dustin",P,2005,16,2,0,0,0,0,0,0,0
"Mathews, Ricardo",DE,2016,16,14,1,0,0,0,0,0,0
"Mathews, Ricardo",DE,2015,16,22,1,0,0,0,0,0,0
"Mathews, Ricardo",DE,2014,12,21,1.5,0,0,0,0,0,0
"Mathews, Ricardo",DE,2013,16,18,0.5,0,1,0,0,0,0
"Mathews, Ricardo",DE,2012,16,13,0,0,1,0,0,0,0
"Mathews, Ricardo",DE,2011,12,19,1,0,2,0,0,0,0
"Mathews, Ricardo",DE,2010,8,1,0,0,0,0,0,0,0
"Yates, T.J.",QB,2016,0,0,0,0,0,0,0,0,0
"Yates, T.J.",QB,2015,4,0,0,0,0,0,0,0,0
"Yates, T.J.",QB,2014,1,0,0,0,0,0,0,0,0
"Yates, T.J.",QB,2013,3,1,0,0,0,0,0,0,0
"Yates, T.J.",QB,2012,4,0,0,0,0,0,0,0,0
"Yates, T.J.",QB,2011,6,1,0,0,0,0,0,0,0
"Hewitt, Neville",OLB,2016,16,64,1,0,1,0,0,0,0
"Hewitt, Neville",OLB,2015,16,39,0,0,3,1,0,0,0
"Aikens, Walt",FS,2016,15,7,0,0,0,0,0,0,0
"Aikens, Walt",FS,2015,16,29,0,0,0,0,0,0,0
"Aikens, Walt",FS,2014,15,15,0,0,1,1,0,43,43
"Shazier, Ryan",ILB,2016,13,87,3.5,0,9,3,0,0,0
"Shazier, Ryan",ILB,2015,12,87,3.5,0,4,1,0,0,0
"Shazier, Ryan",ILB,2014,9,36,0,0,1,0,0,0,0
"House, Davon",DB,2016,16,17,0,0,0,0,0,0,0
"House, Davon",DB,2015,16,60,0,0,23,4,0,21,15
"House, Davon",DB,2014,13,27,0,0,10,1,0,0,0
"House, Davon",DB,2013,16,44,1,0,10,1,0,11,11
"House, Davon",DB,2012,9,26,1,0,5,0,0,0,0
"House, Davon",DB,2011,2,1,0,0,0,0,0,0,0
"Webb, B.W.",DB,2016,14,28,0,0,11,1,0,7,7
"Webb, B.W.",DB,2015,9,22,0,0,2,1,0,0,0
"Webb, B.W.",DB,2014,11,2,0,0,0,0,0,0,0
"Webb, B.W.",DB,2013,15,16,0,0,1,0,0,0,0
"Freeman, Jerrell",ILB,2016,12,110,0,0,4,0,0,0,0
"Freeman, Jerrell",ILB,2015,13,112,3,0,2,1,1,23,23T
"Freeman, Jerrell",ILB,2014,12,95,1.5,0,6,0,0,0,0
"Freeman, Jerrell",ILB,2013,16,126,5.5,0,6,2,0,13,13
"Freeman, Jerrell",ILB,2012,16,145,2,0,2,1,1,4,4T
"Rolle, Jumal",DB,2015,1,1,0,0,0,0,0,0,0
"Rolle, Jumal",DB,2015,8,2,0,0,0,0,0,0,0
"Rolle, Jumal",DB,2014,10,19,0,0,4,3,0,25,13
"Rolle, Jumal",DB,2013,0,0,0,0,0,0,0,0,0
"Artis-Payne, Cameron",RB,2016,3,1,0,0,0,0,0,0,0
"Artis-Payne, Cameron",RB,2015,7,0,0,0,0,0,0,0,0
"Vellano, Joe",DT,2014,5,6,1,0,0,0,0,0,0
"Vellano, Joe",DT,2013,16,54,2,0,0,0,0,0,0
"Turbin, Robert",RB,2016,15,4,0,0,0,0,0,0,0
"Turbin, Robert",RB,2015,7,1,0,0,0,0,0,0,0
"Turbin, Robert",RB,2015,3,1,0,0,0,0,0,0,0
"Turbin, Robert",RB,2014,16,3,0,0,0,0,0,0,0
"Turbin, Robert",RB,2013,16,1,0,0,0,0,0,0,0
"Turbin, Robert",RB,2012,16,1,0,0,0,0,0,0,0
"Palardy, Michael",P,2016,7,1,0,0,0,0,0,0,0
"Thomas, Demaryius",WR,2016,16,2,0,0,0,0,0,0,0
"Thomas, Demaryius",WR,2015,16,2,0,0,0,0,0,0,0
"Thomas, Demaryius",WR,2014,16,2,0,0,0,0,0,0,0
"Thomas, Demaryius",WR,2013,16,2,0,0,0,0,0,0,0
"Thomas, Demaryius",WR,2012,16,1,0,0,0,0,0,0,0
"Thomas, Demaryius",WR,2011,11,0,0,0,0,0,0,0,0
"Thomas, Demaryius",WR,2010,10,5,0,0,0,0,0,0,0
"Helfet, Cooper",TE,2015,14,0,0,0,0,0,0,0,0
"Helfet, Cooper",TE,2014,10,1,0,0,0,0,0,0,0
"Huber, Kevin",P,2016,16,0,0,0,0,0,0,0,0
"Huber, Kevin",P,2015,16,1,0,0,0,0,0,0,0
"Huber, Kevin",P,2014,16,0,0,0,0,0,0,0,0
"Huber, Kevin",P,2013,14,0,0,0,0,0,0,0,0
"Huber, Kevin",P,2012,16,0,0,0,0,0,0,0,0
"Huber, Kevin",P,2011,16,0,0,0,0,0,0,0,0
"Huber, Kevin",P,2010,16,0,0,0,0,0,0,0,0
"Huber, Kevin",P,2009,16,2,0,0,0,0,0,0,0
"Barnidge, Gary",TE,2016,16,0,0,0,0,0,0,0,0
"Barnidge, Gary",TE,2015,16,5,0,0,0,0,0,0,0
"Barnidge, Gary",TE,2014,13,2,0,0,0,0,0,0,0
"Barnidge, Gary",TE,2013,16,4,0,0,0,0,0,0,0
"Barnidge, Gary",TE,2012,16,6,0,0,0,0,0,0,0
"Barnidge, Gary",TE,2010,16,11,0,0,0,0,0,0,0
"Barnidge, Gary",TE,2009,16,12,0,0,0,0,0,0,0
"Barnidge, Gary",TE,2008,15,3,0,0,0,0,0,0,0
"Bush, Deon",SS,2016,11,22,0,0,1,0,0,0,0
"Orakpo, Brian",OLB,2016,16,46,10.5,0,4,0,0,0,0
"Orakpo, Brian",OLB,2015,16,51,7,0,5,0,0,0,0
"Orakpo, Brian",OLB,2014,7,24,0.5,0,1,0,0,0,0
"Orakpo, Brian",OLB,2013,15,60,10,0,4,1,1,29,29T
"Orakpo, Brian",OLB,2012,2,5,1,0,3,0,0,0,0
"Orakpo, Brian",OLB,2011,16,59,9,0,5,0,0,0,0
"Orakpo, Brian",OLB,2010,15,56,8.5,0,2,0,0,0,0
"Orakpo, Brian",OLB,2009,16,50,11,0,2,0,0,0,0
"Allen, Ricardo",FS,2016,16,90,0,0,3,2,0,3,3
"Allen, Ricardo",FS,2015,15,68,1,0,5,3,0,13,13
"Allen, Ricardo",FS,2014,0,0,0,0,0,0,0,0,0
"Robinson, Aldrick",WR,2016,16,0,0,0,0,0,0,0,0
"Robinson, Aldrick",WR,2014,5,0,0,0,0,0,0,0,0
"Robinson, Aldrick",WR,2013,16,0,0,0,0,0,0,0,0
"Robinson, Aldrick",WR,2012,15,1,0,0,0,0,0,0,0
"Robinson, Aldrick",WR,2011,0,0,0,0,0,0,0,0,0
"Cole, Trent",OLB,2016,7,16,2,0,1,0,0,0,0
"Cole, Trent",OLB,2015,14,32,3,0,3,0,0,0,0
"Cole, Trent",OLB,2014,15,52,6.5,0,0,0,0,0,0
"Cole, Trent",OLB,2013,16,56,8,1,3,0,0,0,0
"Cole, Trent",OLB,2012,16,40,3,0,0,0,0,0,0
"Cole, Trent",OLB,2011,14,44,11,0,1,0,0,0,0
"Cole, Trent",OLB,2010,15,65,10,0,2,0,0,0,0
"Cole, Trent",OLB,2009,16,57,12.5,0,0,0,0,0,0
"Cole, Trent",OLB,2008,16,77,9,0,2,0,0,0,0
"Cole, Trent",OLB,2007,16,70,12.5,0,2,0,0,0,0
"Cole, Trent",OLB,2006,16,62,8,0,2,1,1,19,19T
"Cole, Trent",OLB,2005,15,46,5,0,2,0,0,0,0
"Thorpe, Neiko",DB,2016,15,19,0,0,0,0,0,0,0
"Thorpe, Neiko",DB,2015,14,40,0,0,6,1,0,-12,-12
"Thorpe, Neiko",DB,2014,14,8,0,0,1,0,0,0,0
"Thorpe, Neiko",DB,2012,9,5,0,0,0,0,0,0,0
"McCoy, Colt",QB,2016,0,0,0,0,0,0,0,0,0
"McCoy, Colt",QB,2015,2,0,0,0,0,0,0,0,0
"McCoy, Colt",QB,2014,5,0,0,0,0,0,0,0,0
"McCoy, Colt",QB,2013,4,0,0,0,0,0,0,0,0
"McCoy, Colt",QB,2012,3,0,0,0,0,0,0,0,0
"McCoy, Colt",QB,2011,13,2,0,0,0,0,0,0,0
"McCoy, Colt",QB,2010,8,0,0,0,0,0,0,0,0
"Jones, Chandler",OLB,2016,16,49,11,0,3,0,0,0,0
"Jones, Chandler",OLB,2015,15,44,12.5,0,2,1,0,0,0
"Jones, Chandler",OLB,2014,10,43,6,0,2,0,0,0,0
"Jones, Chandler",OLB,2013,16,79,11.5,0,0,0,0,0,0
"Jones, Chandler",OLB,2012,14,45,6,0,4,0,0,0,0
"Davis, Carl",DE,2015,13,11,0,0,2,0,0,0,0
"Gilchrist, Marcus",FS,2016,13,55,0,0,3,2,0,25,25
"Gilchrist, Marcus",FS,2015,16,82,0,0,7,3,0,31,31
"Gilchrist, Marcus",FS,2014,16,76,1,0,5,1,0,4,4
"Gilchrist, Marcus",FS,2013,16,77,1,0,5,2,0,43,26
"Gilchrist, Marcus",FS,2012,16,59,1,0,2,0,0,0,0
"Gilchrist, Marcus",FS,2011,14,34,0,0,4,2,0,22,21
"Wing, Brad",P,2016,16,1,0,0,0,0,0,0,0
"Wing, Brad",P,2015,16,1,0,0,0,0,0,0,0
"Wing, Brad",P,2014,16,1,0,0,0,0,0,0,0
"Frazier, Kavon",SS,2016,9,6,0,0,0,0,0,0,0
"Stinson, Ed",DE,2016,4,6,0,0,0,0,0,0,0
"Stinson, Ed",DE,2015,15,11,1,0,0,0,0,0,0
"Stinson, Ed",DE,2014,10,9,0,0,1,0,0,0,0
"Lotulelei, Star",DT,2016,16,26,4,0,1,0,0,0,0
"Lotulelei, Star",DT,2015,14,22,1,0,2,0,0,0,0
"Lotulelei, Star",DT,2014,14,26,2,0,1,0,0,0,0
"Lotulelei, Star",DT,2013,16,42,3,0,0,0,0,0,0
"Watkins, Jaylen",DB,2016,16,32,0,0,3,0,0,0,0
"Watkins, Jaylen",DB,2015,4,4,0,0,4,0,0,0,0
"Watkins, Jaylen",DB,2014,4,3,0,0,1,0,0,0,0
